status	setting	original_bytes	new_bytes	original_pages	new_pages	path	detail
replaced	ebook	109732597	1018137	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2023/A_Practical_Wave_Optics_Reflection_Model_for_Hair_and_Fur.pdf	qpdf ok
replaced	ebook	112964356	1538744	18	18	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Slippage_Preserving_Reshaping_of_Human_Made_3D_Content.pdf	qpdf ok
replaced	ebook	105185547	927125	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Cafca_High_quality_Novel_View_Synthesis_of_Expressive_Faces_from_Casual_Few_shot_Captures.pdf	qpdf ok
replaced	ebook	106388413	1578875	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2024/Real_time_Neural_Woven_Fabric_Rendering.pdf	qpdf ok
replaced	ebook	118076069	1503392	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/LookUp3D_Data_Driven_3D_Scanning.pdf	qpdf ok
replaced	ebook	126040386	1517788	13	13	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Tencers_Tension_Constrained_Elastic_Rods.pdf	qpdf ok
replaced	ebook	104391252	1605740	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2022/SNeRF_Stylized_Neural_Implicit_Representations_for_3D_Scenes.pdf	qpdf ok
replaced	ebook	104665008	969079	12	12	obsidian-vault/paperPDFs/SIGGRAPH_2022/ASSET_Autoregressive_Semantic_Scene_Editing_With_Transformers_at_High_Resolutions.pdf	qpdf ok
replaced	ebook	102915737	687042	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Large_Scale_Farm_Scene_Modeling_from_Remote_Sensing_Imagery.pdf	qpdf ok
replaced	ebook	104383174	1690840	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2022/Umbrella_Meshes_Elastic_Mechanisms_for_Freeform_Shape_Deployment.pdf	qpdf ok
replaced	ebook	101635151	1022896	12	12	obsidian-vault/paperPDFs/SIGGRAPH_2025/Controllable_Complex_Freezing_Dynamics_Simulation_on_Thin_Films.pdf	qpdf ok
replaced	ebook	102339645	1604337	20	20	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Designing_triangle_meshes_with_controlled_roughness.pdf	qpdf ok
replaced	ebook	101251348	1065361	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2024/Stochastic_Computation_of_Barycentric_Coordinates.pdf	qpdf ok
replaced	ebook	100845909	1406716	17	17	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Volume_Scattering_Probability_Guiding.pdf	qpdf ok
replaced	ebook	100695071	2412615	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/SOL_NeRF_Sunlight_Modeling_for_Outdoor_Scene_Decomposition_and_Relighting.pdf	qpdf ok
replaced	ebook	103226658	4023625	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2025/Monocular_Online_Reconstruction_with_Enhanced_Detail_Preservation.pdf	qpdf ok
replaced	ebook	102597868	4562897	26	26	obsidian-vault/paperPDFs/SIGGRAPH_2023/Variational_Quasi_harmonic_Maps_for_Computing_Diffeomorphisms.pdf	qpdf ok
replaced	ebook	104896562	2884803	18	18	obsidian-vault/paperPDFs/SIGGRAPH_2025/QUASAR_Quad_based_Adaptive_Streaming_And_Rendering.pdf	qpdf ok
replaced	ebook	105041964	1194036	20	20	obsidian-vault/paperPDFs/SIGGRAPH_2024/Capacitive_Touch_Sensing_on_General_3D_Surfaces.pdf	qpdf ok
replaced	ebook	99476363	827841	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2024/Variational_Feature_Extraction_in_Scientific_Visualization.pdf	qpdf ok
replaced	ebook	99101854	1836790	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Simplifying_Textured_Triangle_Meshes_in_the_Wild.pdf	qpdf ok
replaced	ebook	100288693	1278711	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/NU_NeRF_Neural_Reconstruction_of_Nested_Transparent_Objects_with_Uncontrolled_Capture_Environment.pdf	qpdf ok
replaced	ebook	98972763	1138631	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2024/VRMM_A_Volumetric_Relightable_Morphable_Head_Model.pdf	qpdf ok
replaced	ebook	144357248	1061838	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2024/Semantic_Shape_Editing_With_Parametric_Implicit_Templates.pdf	qpdf ok
replaced	ebook	98485235	1021034	10	10	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/PanoDreamer_Optimization_Based_Single_Image_to_360_3D_Scene_With_Diffusion.pdf	qpdf ok
replaced	ebook	110620751	6321638	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Hydrophobic_and_Hydrophilic_Solid_Fluid_Interaction.pdf	qpdf ok
replaced	ebook	98610047	1657423	13	13	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Efficient_Cone_Singularity_Construction_for_Conformal_Parameterizations.pdf	qpdf ok
replaced	ebook	145454238	4051374	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2025/Field_Smoothness_Controlled_Partition_for_Quadrangulation.pdf	qpdf ok
replaced	ebook	95010534	556824	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2025/Curl_Quantization_for_Automatic_Placement_of_Knit_Singularities.pdf	qpdf ok
replaced	ebook	98435430	1694448	18	18	obsidian-vault/paperPDFs/SIGGRAPH_2022/Simulation_and_Optimization_of_Magnetoelastic_Thin_Shells.pdf	qpdf ok
replaced	ebook	93721761	614459	9	9	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/A_Biologically_Inspired_Hair_Aging_Model.pdf	qpdf ok
replaced	ebook	95734392	3227473	10	10	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Neural_Kinematic_Bases_for_Fluids.pdf	qpdf ok
replaced	ebook	94922908	1286568	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2026/ArtiFixer_Enhancing_and_Extending_3D_Reconstruction_with_Auto_Regressive_Diffusion_Models.pdf	qpdf ok
replaced	ebook	95885511	2352305	13	13	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Text_Guided_Synthesis_of_Eulerian_Cinemagraphs.pdf	qpdf ok
replaced	ebook	149362074	1753914	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/PhysiOpt_Physics_Driven_Shape_Optimization_for_3D_Generative_Models.pdf	qpdf ok
replaced	ebook	93340012	1112473	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2024/Lightning_fast_Method_of_Fundamental_Solutions.pdf	qpdf ok
replaced	ebook	91633917	1458837	21	21	obsidian-vault/paperPDFs/CVPR_2026/PaCo_RL_Advancing_Reinforcement_Learning_for_Consistent_Image_Generation_with_Pairwise_Reward_Modeling.pdf	qpdf ok
replaced	ebook	92857787	1417853	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2024/Fabricable_3D_Wire_Art.pdf	qpdf ok
replaced	ebook	101921390	1994362	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2022/Penetration_free_Projective_Dynamics_on_the_GPU.pdf	qpdf ok
replaced	ebook	90866535	1542210	21	21	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Efficient_Graphics_Representation_with_Differentiable_Indirection.pdf	qpdf ok
replaced	ebook	91919492	2702305	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Fabricable_Discretized_Ruled_Surfaces.pdf	qpdf ok
replaced	ebook	91786411	3731349	30	30	obsidian-vault/paperPDFs/CVPR_2026/ORV_4D_Occupancy_centric_Robot_Video_Generation.pdf	qpdf ok
replaced	ebook	90541873	1245340	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/AniTex_Light_Geometry_Consistent_PBR_Material_Generation_for_Animatable_Objects.pdf	qpdf ok
replaced	ebook	90198088	1380831	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2024/Controllable_Neural_Style_Transfer_for_Dynamic_Meshes.pdf	qpdf ok
replaced	ebook	90782329	2687556	24	24	obsidian-vault/paperPDFs/SIGGRAPH_2025/A_Hybrid_Near_wall_Model_for_Kinetic_Simulation_of_Turbulent_Boundary_Layer_Flows.pdf	qpdf ok
replaced	ebook	89085845	1742695	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Construct_optimize_Approach_to_Sparse_View_Synthesis_Without_Camera_Pose.pdf	qpdf ok
replaced	ebook	90297051	2448864	18	18	obsidian-vault/paperPDFs/SIGGRAPH_2025/Diffusing_Winding_Gradients_DWG_A_Parallel_and_Scalable_Method_for_3D_Reconstruction_from_Unoriented_Point_Clouds.pdf	qpdf ok
replaced	ebook	100672473	11275236	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Non_Newtonian_ViRheometry_via_Similarity_Analysis.pdf	qpdf ok
replaced	ebook	92096174	6074577	12	12	obsidian-vault/paperPDFs/SIGGRAPH_2023/ColorfulCurves_Palette_aware_Lightness_Control_and_Color_Editing_via_Sparse_Optimization.pdf	qpdf ok
replaced	ebook	96970037	1538865	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/UTDesign_A_Unified_Framework_for_Stylized_Text_Editing_and_Generation_in_Graphic_Design_Images.pdf	qpdf ok
replaced	ebook	87393283	2280788	9	9	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Stochastic_Poisson_Surface_Reconstruction.pdf	qpdf ok
replaced	ebook	87082583	1089893	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/SMF_Template_free_and_Rig_free_Animation_Transfer_using_Kinetic_Codes.pdf	qpdf ok
replaced	ebook	89345687	1700875	14	14	obsidian-vault/paperPDFs/SIGGRAPH_2025/Designing_3D_Anisotropic_Frame_Fields_with_Odeco_Tensors.pdf	qpdf ok
replaced	ebook	85708001	3186757	18	18	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Doppler_Time_of_Flight_Rendering.pdf	qpdf ok
replaced	ebook	85676029	1042039	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/GenLit_Reformulating_Single_Image_Relighting_as_Video_Generation.pdf	qpdf ok
replaced	ebook	85599609	1241843	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/PractiLight_Practical_Light_Control_Using_Foundational_Diffusion_Models.pdf	qpdf ok
replaced	ebook	85626541	1226954	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2025/AssetDropper_Asset_Extraction_via_Diffusion_Models_with_Reward-Driven_Optimization.pdf	qpdf ok
replaced	ebook	84613113	1000949	9	9	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Fast_MSX_Fast_Multiple_Scattering_Approximation.pdf	qpdf ok
replaced	ebook	86653905	2136674	38	38	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Fluid_Implicit_Particles_on_Coadjoint_Orbits.pdf	qpdf ok
replaced	ebook	83960757	548829	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2023/Deep_SVBRDF_Estimation_From_Single_Image_Under_Learned_Planar_Lighting.pdf	qpdf ok
replaced	ebook	89068284	1333570	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2024/Seamless_Parametrization_in_Penner_Coordinates.pdf	qpdf ok
replaced	ebook	84511332	586907	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/An_Implicitly_Stable_Mixture_Model_for_Dynamic_Multi_fluid_Simulations.pdf	qpdf ok
replaced	ebook	83749606	5129110	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/A_compact_stochastic_representation_for_Monte_Carlo_Path_Traced_images.pdf	qpdf ok
replaced	ebook	84842124	4790810	17	17	obsidian-vault/paperPDFs/SIGGRAPH_2025/Echoes_of_the_Coliseum_Towards_3D_Live_streaming_of_Sports_Events.pdf	qpdf ok
replaced	ebook	82786911	1774851	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2026/Broadband_Hyperspectral_3D_Imaging_using_Dispersed_Structured_Light.pdf	qpdf ok
replaced	ebook	82197851	778567	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/SOF_Sorted_Opacity_Fields_for_Fast_Unbounded_Surface_Reconstruction.pdf	qpdf ok
replaced	ebook	83665799	3743979	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2023/Computational_Long_Exposure_Mobile_Photography.pdf	qpdf ok
replaced	ebook	83179053	1346651	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Variational_Neural_Surfacing_of_3D_Sketches.pdf	qpdf ok
replaced	ebook	82601504	1405352	20	20	obsidian-vault/paperPDFs/SIGGRAPH_2024/Lifting_Directional_Fields_to_Minimal_Sections.pdf	qpdf ok
replaced	ebook	99578217	2883297	18	18	obsidian-vault/paperPDFs/SIGGRAPH_2026/Neural_Cellular_Automata_From_Cells_to_Pixels.pdf	qpdf ok
replaced	ebook	82225175	1349992	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Computational_Design_of_LEGO_Sketch_Art.pdf	qpdf ok
replaced	ebook	81748169	1349926	12	12	obsidian-vault/paperPDFs/SIGGRAPH_2025/Splat_and_Replace_3D_Reconstruction_with_Repetitive_Elements.pdf	qpdf ok
replaced	ebook	82128319	1795090	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Reconstruction_of_Machine_Made_Shapes_from_Bitmap_Sketches.pdf	qpdf ok
replaced	ebook	83482059	991166	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/FaceMap_Distortion_Driven_Perceptual_Facial_Saliency_Maps.pdf	qpdf ok
replaced	ebook	81165801	2035773	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2024/TensoSDF_Roughness_aware_Tensorial_Representation_for_Robust_Geometry_and_Material_Reconstruction.pdf	qpdf ok
replaced	ebook	80943807	639250	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2024/Efficient_Position_based_Deformable_Colon_Modeling_for_Endoscopic_Procedures_Simulation.pdf	qpdf ok
replaced	ebook	80791119	1069237	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Dynamic_Neural_Radiosity_with_Multi_grid_Decomposition.pdf	qpdf ok
replaced	ebook	81386275	1410043	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2023/Local_Deformation_for_Interactive_Shape_Editing.pdf	qpdf ok
replaced	ebook	80547673	1155708	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Self_supervised_Underwater_Color_Restoration_via_Wavelet_Diffusion_Model_with_Filtered_Multi_Scale_Feature_Distillation.pdf	qpdf ok
replaced	ebook	82134429	2674272	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Architectural_Co_LOD_Generation.pdf	qpdf ok
replaced	ebook	80568703	1074477	9	9	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Solid_Shell_Labeling_for_Discrete_Surfaces.pdf	qpdf ok
replaced	ebook	79722821	2085323	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2023/SpongeCake_A_Layered_Microflake_Surface_Appearance_Model.pdf	qpdf ok
replaced	ebook	79687010	1137352	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2023/PCBend_Light_Up_Your_3D_Shapes_With_Foldable_Circuit_Boards.pdf	qpdf ok
replaced	ebook	79682881	1186598	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/TwinTex_Geometry_aware_Texture_Generation_for_Abstracted_3D_Architectural_Models.pdf	qpdf ok
replaced	ebook	79417288	1053743	14	14	obsidian-vault/paperPDFs/SIGGRAPH_2022/SPCBPT_Subspace_based_Probabilistic_Connections_for_Bidirectional_Path_Tracing.pdf	qpdf ok
replaced	ebook	95133243	1713934	21	21	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Curl_Flow_Boundary_Respecting_Pointwise_Incompressible_Velocity_Interpolation_for_Grid_Based_Fluids.pdf	qpdf ok
replaced	ebook	86351293	13477457	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2023/Differential_Operators_on_Sketches_via_Alpha_Contours.pdf	qpdf ok
replaced	ebook	79224364	2963723	17	17	obsidian-vault/paperPDFs/SIGGRAPH_2024/From_Microfacets_to_Participating_Media_A_Unified_Theory_of_Light_Transport_With_Stochastic_Geometry.pdf	qpdf ok
replaced	ebook	78681518	920628	13	13	obsidian-vault/paperPDFs/TOG_2022/DeepPhase_periodic_autoencoders_for_learning_motion_phase_manifolds.pdf	qpdf ok
replaced	ebook	77706922	1712845	17	17	obsidian-vault/paperPDFs/SIGGRAPH_2024/StopThePop_Sorted_Gaussian_Splatting_for_View_consistent_Real_time_Rendering.pdf	qpdf ok
replaced	ebook	77661166	1731836	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/S_sup_3_sup_Imagery_u_S_u_pecular_u_S_u_hading_from_u_S_u_cratch_Anisotropy.pdf	qpdf ok
kept	none	289762206	0	19		obsidian-vault/paperPDFs/SIGGRAPH_2025/Optimal_r_Adaptive_In_Timestep_Remeshing_for_Elastodynamics.pdf	timeout after 300s
kept	none	146118726	0	16		obsidian-vault/paperPDFs/SIGGRAPH_2023/Computational_Exploration_of_Multistable_Elastic_Knots.pdf	timeout after 300s
replaced	ebook	79024065	2733357	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Singular_Hessian_Implicit_Neural_Representation_of_Unoriented_Point_Clouds_by_Enforcing_Singular_Hessian.pdf	qpdf ok
replaced	ebook	80411206	1888186	19	19	obsidian-vault/paperPDFs/SIGGRAPH_2024/Stylized_Rendering_as_a_Function_of_Expectation.pdf	qpdf ok
replaced	ebook	75833750	1791837	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2023/MesoGen_Designing_Procedural_On_surface_Stranded_Mesostructures.pdf	qpdf ok
replaced	ebook	76904039	1121805	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/StereoFG_Generating_Stereo_Frames_from_Centered_Feature_Stream.pdf	qpdf ok
replaced	ebook	75236050	1453166	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2024/Creating_LEGO_Figurines_From_Single_Images.pdf	qpdf ok
replaced	ebook	77062150	1114001	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Single_Image_3D_Human_Digitization_with_Shape_guided_Diffusion.pdf	qpdf ok
replaced	ebook	76623644	2718160	14	14	obsidian-vault/paperPDFs/SIGGRAPH_2023/Inverse_Global_Illumination_Using_a_Neural_Radiometric_Prior.pdf	qpdf ok
replaced	ebook	75044786	2036418	13	13	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/MIPNet_Neural_Normal_to_Anisotropic_Roughness_MIP_mapping.pdf	qpdf ok
replaced	ebook	81572299	1114210	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2024/GPU_accelerated_Rendering_of_Vector_Brush_Strokes.pdf	qpdf ok
replaced	ebook	74539408	2168065	20	20	obsidian-vault/paperPDFs/SIGGRAPH_2025/Quadric_Based_Silhouette_Sampling_for_Differentiable_Rendering.pdf	qpdf ok
replaced	ebook	74902575	4580202	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2024/Learning_Images_Across_Scales_Using_Adversarial_Training.pdf	qpdf ok
replaced	ebook	74454711	1528379	14	14	obsidian-vault/paperPDFs/SIGGRAPH_2024/LightFormer_Light_oriented_Global_Neural_Rendering_in_Dynamic_Scene.pdf	qpdf ok
replaced	ebook	74800020	1177781	9	9	obsidian-vault/paperPDFs/SIGGRAPH_2023/Polynomial_2D_Green_Coordinates_for_Polygonal_Cages.pdf	qpdf ok
replaced	ebook	80383930	653230	8	8	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Mixed_Variational_Finite_Elements_for_Implicit_Simulation_of_Deformables.pdf	qpdf ok
replaced	ebook	74172850	1128197	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Packing_from_Visual_Sensing_to_Reinforcement_Learning.pdf	qpdf ok
replaced	ebook	74127892	873036	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2022/Stroke_Transfer_Example_based_Synthesis_of_Animatable_Stroke_Styles.pdf	qpdf ok
replaced	ebook	73619730	1566217	17	17	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Learning_Reconstructability_for_Drone_Aerial_Path_Planning.pdf	qpdf ok
replaced	ebook	73292879	792872	14	14	obsidian-vault/paperPDFs/TOG_2019/Neural_State_Machine_for_Character_Scene_Interactions.pdf	qpdf ok
replaced	ebook	73700448	691778	18	18	obsidian-vault/paperPDFs/SIGGRAPH_2025/MiSo_A_DSL_for_robust_and_efficient_MINIMIZE_and_SOLVE_problems.pdf	qpdf ok
kept	none	113920765	0	23		obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/GarmageNet_A_Multimodal_Generative_Framework_for_Sewing_Pattern_Design_and_Generic_Garment_Modeling.pdf	timeout after 300s
replaced	ebook	73184948	891106	14	14	obsidian-vault/paperPDFs/TOG_2024/Categorical_Codebook_Matching_for_Embodied_Character_Controllers.pdf	qpdf ok
replaced	ebook	73623287	3809324	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2026/The_Antipodal_Method_Fast_Accurate_and_Robust_3D_Generalized_Winding_Numbers.pdf	qpdf ok
replaced	ebook	73015937	1236958	17	17	obsidian-vault/paperPDFs/CVPR_2026/Gen3R_3D_Scene_Generation_Meets_Feed_Forward_Reconstruction.pdf	qpdf ok
replaced	ebook	72585071	3455111	8	8	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Woven_Fabric_Capture_from_a_Single_Photo.pdf	qpdf ok
replaced	ebook	72559857	1167803	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2024/Self_Supervised_High_Dynamic_Range_Imaging_What_Can_Be_Learned_from_a_Single_8_bit_Video.pdf	qpdf ok
replaced	ebook	73173389	1423386	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2023/NeuSample_Importance_Sampling_for_Neural_Materials.pdf	qpdf ok
replaced	ebook	74949824	1807583	21	21	obsidian-vault/paperPDFs/SIGGRAPH_2024/Proxy_Tracing_Unbiased_Reciprocal_Estimation_for_Optimized_Sampling_in_BDPT.pdf	qpdf ok
replaced	ebook	73848353	4629719	14	14	obsidian-vault/paperPDFs/SIGGRAPH_2024/FlexScale_Modeling_and_Characterization_of_Flexible_Scaled_Sheets.pdf	qpdf ok
replaced	ebook	72485025	986046	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/GarmentCode_Programming_Parametric_Sewing_Patterns.pdf	qpdf ok
replaced	ebook	72520227	3612899	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Spectral_Prefiltering_of_Neural_Fields.pdf	qpdf ok
replaced	ebook	72175081	2364508	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2023/The_Visual_Language_of_Fabrics.pdf	qpdf ok
kept	none	101676564	0	283		obsidian-vault/paperPDFs/SGP_GRADUATE_SCHOOL_2024/Monte_Carlo_Geometry_Processing.pdf	timeout after 300s
replaced	ebook	70892817	4074490	36	36	obsidian-vault/paperPDFs/SIGGRAPH_2026/Complex_Valued_Holographic_Radiance_Fields.pdf	qpdf ok
replaced	ebook	71664040	1317394	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Autoregressive_Generation_of_Static_and_Growing_Trees.pdf	qpdf ok
replaced	ebook	72569022	4573185	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/InfiniHuman_Realistic_3D_Human_Creation_with_Precise_Control.pdf	qpdf ok
replaced	ebook	79754120	1325770	21	21	obsidian-vault/paperPDFs/SIGGRAPH_2025/PS_CAD_Local_Geometry_Guidance_via_Prompting_and_Selection_for_CAD_Reconstruction.pdf	qpdf ok
replaced	ebook	70431786	1766195	10	10	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Multiple_bounce_Smith_Microfacet_BRDFs_using_the_Invariance_Principle.pdf	qpdf ok
kept	none	101027494	0	23		obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/NESI_Neural_Explicit_Shape_Intersection_Based_Geometry_Representation.pdf	timeout after 300s
replaced	ebook	70500446	1332525	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2024/Neural_Monte_Carlo_Fluid_Simulation.pdf	qpdf ok
replaced	ebook	69898651	694497	9	9	obsidian-vault/paperPDFs/SIGGRAPH_2022/MoRF_Morphable_Radiance_Fields_for_Multiview_Neural_Head_Modeling.pdf	qpdf ok
replaced	ebook	70153965	1234817	14	14	obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Fully_correlated_Anisotropic_Micrograin_BSDF_Model.pdf	qpdf ok
replaced	ebook	70798335	2764600	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/PoissonNet_A_Local_Global_Approach_for_Learning_on_Surfaces.pdf	qpdf ok
replaced	ebook	70716290	2134381	22	22	obsidian-vault/paperPDFs/SIGGRAPH_2023/Deep_Appearance_Prefiltering.pdf	qpdf ok
replaced	ebook	69421561	1287317	22	22	obsidian-vault/paperPDFs/SIGGRAPH_2022/VEMPIC_Particle_in_polyhedron_Fluid_Simulation_for_Intricate_Solid_Boundaries.pdf	qpdf ok
replaced	ebook	74988465	13021173	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Declarative_Specification_for_Unstructured_Mesh_Editing_Algorithms.pdf	qpdf ok
replaced	ebook	73841724	1142216	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/ShapeGen_Towards_High_Quality_3D_Shape_Synthesis.pdf	qpdf ok
replaced	ebook	69104572	4349346	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2023/Neural_Partitioning_Pyramids_for_Denoising_Monte_Carlo_Renderings.pdf	qpdf ok
replaced	ebook	68534964	666902	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2023/High_order_Incremental_Potential_Contact_for_Elastodynamic_Simulation_on_Curved_Meshes.pdf	qpdf ok
replaced	ebook	67791130	1820781	14	14	obsidian-vault/paperPDFs/SIGGRAPH_2022/Regression_based_Monte_Carlo_Integration.pdf	qpdf ok
replaced	ebook	69414814	2784203	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/MetaLayer_A_Meta_learned_BSDF_Model_for_Layered_Materials.pdf	qpdf ok
replaced	ebook	68819980	5757144	17	17	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/A_class_of_new_tuned_primal_subdivision_schemes_with_high_quality_limit_surface_in_extraordinary_regions.pdf	qpdf ok
replaced	ebook	69473155	5043458	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/C_0_Generalized_Coons_Patches_for_High_order_Cage_based_Deformation.pdf	qpdf ok
replaced	ebook	67191202	1461004	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/BSDF_importance_sampling_using_a_diffusion_model.pdf	qpdf ok
replaced	ebook	66889178	1426418	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Manifold_Path_Guiding_for_Importance_Sampling_Specular_Chains.pdf	qpdf ok
replaced	ebook	66935774	1991341	12	12	obsidian-vault/paperPDFs/SIGGRAPH_2024/Spatial_and_Surface_Correspondence_Field_for_Interaction_Transfer.pdf	qpdf ok
replaced	ebook	67623040	2998680	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Efficient_Light_Probes_for_Real_time_Global_Illumination.pdf	qpdf ok
replaced	ebook	66305549	870000	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Curly_Cue_Geometric_Methods_for_Highly_Coiled_Hair.pdf	qpdf ok
