index,sample_id,year,video_prefix,prefix_no_subclip,prefix_no_variant,valid_frames,z_max_abs,z_sq_mean,z_human_max_abs,z_human_sq_mean,z_camera_max_abs,z_camera_sq_mean,loss_camera,loss_human,loss_joint,loss_mean_across_tasks
2819,2012_qjbkmhtAsJo_00024_000_a,2012,2012_qjbkmhtAsJo,2012_qjbkmhtAsJo_00024,2012_qjbkmhtAsJo_00024_000,14,11.34375,1.2282174825668335,9.1875,0.7686623334884644,11.34375,2.1473281383514404,0.003003880847245455,0.01653430610895157,0.0160660482943058,0.011868078416834274
6726,2017_7ZUVMim8ebM_00044_000_a,2017,2017_7ZUVMim8ebM,2017_7ZUVMim8ebM_00044,2017_7ZUVMim8ebM_00044_000,54,11.3046875,0.9172138571739197,11.3046875,1.1815764904022217,3.830078125,0.38848885893821716,0.0025149043649435043,0.006379274185746908,0.007457070052623749,0.00545041620110472
4364,2015_QDdroG4R9hE_00020_001_a,2015,2015_QDdroG4R9hE,2015_QDdroG4R9hE_00020,2015_QDdroG4R9hE_00020_001,37,11.2890625,1.6191022396087646,11.2890625,1.9873170852661133,5.50390625,0.882672131061554,0.029115406796336174,0.05266529321670532,0.037759389728307724,0.03984669658044974
4586,2015_ZhBCiQ49Iz8_00005_000_a,2015,2015_ZhBCiQ49Iz8,2015_ZhBCiQ49Iz8_00005,2015_ZhBCiQ49Iz8_00005_000,33,11.1953125,1.3442760705947876,4.73828125,0.4948989450931549,11.1953125,3.0430305004119873,0.0031603695824742317,0.0022603620309382677,0.02287408523261547,0.009431605615342656
10102,2019_hOH-oOCfsX4_00011_000_a,2019,2019_hOH-oOCfsX4,2019_hOH-oOCfsX4_00011,2019_hOH-oOCfsX4_00011_000,27,11.1328125,1.832443356513977,6.8125,0.7973983883857727,11.1328125,3.9025330543518066,0.0023895816411823034,0.012147206813097,0.1367112547159195,0.050416014390066266
9131,2019_1wWk7qN62dI_00005_001_a,2019,2019_1wWk7qN62dI,2019_1wWk7qN62dI_00005,2019_1wWk7qN62dI_00005_001,24,11.0859375,0.9563935399055481,7.7421875,0.7237123847007751,11.0859375,1.4217560291290283,0.001877178088761866,0.00833179336041212,0.023728767409920692,0.011312579619698226
5100,2015_xGugDtX55CQ_00026_000_a,2015,2015_xGugDtX55CQ,2015_xGugDtX55CQ_00026,2015_xGugDtX55CQ_00026_000,42,11.078125,1.5303130149841309,11.078125,1.06365966796875,10.7421875,2.4636194705963135,0.00630360608920455,0.008809988386929035,0.1177574023604393,0.044290332278857626
8557,2017_vfc3TGvcjEY_00079_001_a,2017,2017_vfc3TGvcjEY,2017_vfc3TGvcjEY_00079,2017_vfc3TGvcjEY_00079_001,21,11.0,0.9879701733589172,11.0,1.1487795114517212,5.4140625,0.6663513779640198,0.010248045437037945,0.03473667427897453,1.357183575630188,0.4673894317820668
3099,2014_2H7XknY3PMA_00004_000_a,2014,2014_2H7XknY3PMA,2014_2H7XknY3PMA_00004,2014_2H7XknY3PMA_00004_000,25,10.9765625,1.3404242992401123,6.53125,0.6529571413993835,10.9765625,2.7153584957122803,0.001563497819006443,0.005201315972954035,0.003283613594248891,0.003349475795403123
6748,2017_8M1kdeDluRE_00000_000_a,2017,2017_8M1kdeDluRE,2017_8M1kdeDluRE_00000,2017_8M1kdeDluRE_00000_000,11,10.921875,1.4676225185394287,9.3359375,0.9852584004402161,10.921875,2.4323508739471436,0.006775409448891878,0.013733413070440292,0.011699138209223747,0.010735986909518639
4356,2015_PrzgybNYBs8_00091_000_a,2015,2015_PrzgybNYBs8,2015_PrzgybNYBs8_00091,2015_PrzgybNYBs8_00091_000,34,10.90625,2.024324417114258,9.0,1.5292118787765503,10.90625,3.0145492553710938,0.005401190370321274,0.011667427606880665,0.019163941964507103,0.012077519980569681
4354,2015_PnffktauNZw_00003_000_a,2015,2015_PnffktauNZw,2015_PnffktauNZw_00003,2015_PnffktauNZw_00003_000,24,10.8828125,2.201899528503418,9.5078125,1.106118083000183,10.8828125,4.393462657928467,0.013913861475884914,0.006859160959720612,0.014540337957441807,0.011771120131015778
6051,2016_hggAh6GibqQ_00011_000_a,2016,2016_hggAh6GibqQ,2016_hggAh6GibqQ_00011,2016_hggAh6GibqQ_00011_000,25,10.8828125,1.5838934183120728,8.203125,0.9070994257926941,10.8828125,2.937480926513672,0.0034246728755533695,0.013898131437599659,0.045109063386917114,0.020810622566690046
8114,2017_khK3EggW2DY_00038_000_a,2017,2017_khK3EggW2DY,2017_khK3EggW2DY_00038,2017_khK3EggW2DY_00038_000,13,10.7734375,0.7608767747879028,10.7734375,0.7090992331504822,7.12109375,0.8644318580627441,0.0066742380149662495,0.023682020604610443,0.07296726107597351,0.034441173231850065
2846,2012_rTCi5UsRudE_00031_000_a,2012,2012_rTCi5UsRudE,2012_rTCi5UsRudE_00031,2012_rTCi5UsRudE_00031_000,28,10.6015625,1.2537904977798462,5.9921875,0.5024415254592896,10.6015625,2.756488800048828,0.0012616297462955117,0.005193556193262339,0.003329919185489416,0.0032617017083490887
2258,2012_VgKqo3TvZoI_00003_001_a,2012,2012_VgKqo3TvZoI,2012_VgKqo3TvZoI_00003,2012_VgKqo3TvZoI_00003_001,26,10.59375,0.9939810633659363,4.48828125,0.36854803562164307,10.59375,2.244847059249878,0.001446371665224433,0.0046192253939807415,0.09582511335611343,0.033963570138439536
9871,2019_XPsddyf2EcY_00032_000_a,2019,2019_XPsddyf2EcY,2019_XPsddyf2EcY_00032,2019_XPsddyf2EcY_00032_000,14,10.59375,0.6101439595222473,10.59375,0.8238704204559326,5.30859375,0.18269114196300507,0.014117219485342503,0.026002982631325722,0.024508649483323097,0.02154295053333044
2063,2012_MiyfHiRy_tI_00010_000_a,2012,2012_MiyfHiRy_tI,2012_MiyfHiRy_tI_00010,2012_MiyfHiRy_tI_00010_000,51,10.578125,1.230484127998352,10.578125,1.6550408601760864,3.802734375,0.381370484828949,0.0032348257955163717,0.008859869092702866,0.4080321490764618,0.14004228132156035
9328,2019_A_HjMIjzyMU_00071_000_a,2019,2019_A_HjMIjzyMU,2019_A_HjMIjzyMU_00071,2019_A_HjMIjzyMU_00071_000,29,10.5546875,1.4268769025802612,9.4921875,1.126771092414856,10.5546875,2.027088165283203,0.0032629298511892557,0.026744036003947258,0.10363195091485977,0.04454630558999876
4758,2015_gAmo3FcaovM_00012_000_a,2015,2015_gAmo3FcaovM,2015_gAmo3FcaovM_00012,2015_gAmo3FcaovM_00012_000,17,10.484375,1.4630553722381592,5.8046875,0.57388836145401,10.484375,3.2413899898529053,0.03212561458349228,0.021472815424203873,5.675929546356201,1.9098426587879658
570,2011_KYa1IsxGVuc_00009_000_a,2011,2011_KYa1IsxGVuc,2011_KYa1IsxGVuc_00009,2011_KYa1IsxGVuc_00009_000,51,10.4765625,2.0091826915740967,4.359375,0.5115477442741394,10.4765625,5.004453182220459,0.0019584791734814644,0.007764546200633049,0.10739906132221222,0.03904069556544224
8009,2017_iMaL4la2Q78_00016_001_a,2017,2017_iMaL4la2Q78,2017_iMaL4la2Q78_00016,2017_iMaL4la2Q78_00016_001,11,10.453125,0.9892103672027588,10.453125,1.2631169557571411,5.53125,0.4413973093032837,0.02860051393508911,0.05295233428478241,0.20385167002677917,0.09513483941555023
6246,2016_qB26s5dx_sQ_00049_000_a,2016,2016_qB26s5dx_sQ,2016_qB26s5dx_sQ_00049,2016_qB26s5dx_sQ_00049_000,33,10.4140625,0.7480049729347229,10.4140625,0.9363711476325989,3.63671875,0.3712726831436157,0.004936835262924433,0.025799497961997986,0.06703199446201324,0.03258944256231189
5412,2016_AjXsoJGi1fo_00008_000_a,2016,2016_AjXsoJGi1fo,2016_AjXsoJGi1fo_00008,2016_AjXsoJGi1fo_00008_000,16,10.40625,0.8721451759338379,7.48828125,0.7552374601364136,10.40625,1.105960488319397,0.0014436414930969477,0.011107798665761948,0.12509547173976898,0.04588230396620929
3206,2014_DX8o_ql6f-E_00004_000_a,2014,2014_DX8o_ql6f-E,2014_DX8o_ql6f-E_00004,2014_DX8o_ql6f-E_00004_000,34,10.3984375,0.811958372592926,10.3984375,0.800277590751648,6.05078125,0.8353195190429688,0.005882847588509321,0.01359621062874794,0.009787906892597675,0.009755655036618313
9181,2019_3dJLDhRGBpE_00068_000_a,2019,2019_3dJLDhRGBpE,2019_3dJLDhRGBpE_00068,2019_3dJLDhRGBpE_00068_000,9,10.390625,0.44728758931159973,10.390625,0.5532954335212708,3.900390625,0.23527181148529053,0.0192007627338171,0.06962133944034576,0.05289298668503761,0.047238362953066826
6115,2016_k1MdKI8kiXU_00012_000_a,2016,2016_k1MdKI8kiXU,2016_k1MdKI8kiXU_00012,2016_k1MdKI8kiXU_00012_000,24,10.3515625,0.5002101063728333,10.3515625,0.6559138894081116,3.12109375,0.1888025403022766,0.004439815878868103,0.004231890197843313,0.05801244452595711,0.02222805020088951
5898,2016__RD0zpFbSmY_00018_000_a,2016,2016__RD0zpFbSmY,2016__RD0zpFbSmY_00018,2016__RD0zpFbSmY_00018_000,42,10.3515625,0.44623473286628723,10.3515625,0.5356223583221436,2.357421875,0.2674594819545746,0.0025004928465932608,0.021141503006219864,0.05569363757967949,0.026445211144164205
5756,2016_S9ryLG-cAHo_00000_000_a,2016,2016_S9ryLG-cAHo,2016_S9ryLG-cAHo_00000,2016_S9ryLG-cAHo_00000_000,30,10.3125,1.3248710632324219,6.40234375,0.5982728004455566,10.3125,2.7780673503875732,0.003007815685123205,0.009812996722757816,0.04255091771483421,0.018457243374238413
9136,2019_2-L4tBlUJos_00000_000_a,2019,2019_2-L4tBlUJos,2019_2-L4tBlUJos_00000,2019_2-L4tBlUJos_00000_000,43,10.28125,2.315981388092041,8.265625,0.7845792174339294,10.28125,5.378786087036133,0.0046504889614880085,0.00452516321092844,0.01335794385522604,0.00751119867588083
2792,2012_q3OTEdZkBaQ_00000_000_a,2012,2012_q3OTEdZkBaQ,2012_q3OTEdZkBaQ_00000,2012_q3OTEdZkBaQ_00000_000,17,10.265625,1.0902498960494995,7.7421875,0.8470978736877441,10.265625,1.5765535831451416,0.003267022082582116,0.00835707038640976,0.009998278692364693,0.0072074570537855225
9095,2019_00QMS3Ldb20_00044_000_a,2019,2019_00QMS3Ldb20,2019_00QMS3Ldb20_00044,2019_00QMS3Ldb20_00044_000,28,10.2578125,1.7043789625167847,5.546875,0.7596662640571594,10.2578125,3.593804121017456,0.0029170489870011806,0.013143869116902351,0.029845980927348137,0.015302299677083889
1905,2012_EETi6NJFRjA_00000_000_a,2012,2012_EETi6NJFRjA,2012_EETi6NJFRjA_00000,2012_EETi6NJFRjA_00000_000,40,10.25,0.7907581925392151,10.25,1.046934723854065,3.830078125,0.27840518951416016,0.0037163221277296543,0.020487939938902855,0.0390726737678051,0.021092311944812536
3769,2014_zTV295EGtOk_00005_000_a,2014,2014_zTV295EGtOk,2014_zTV295EGtOk_00005,2014_zTV295EGtOk_00005_000,45,10.2421875,2.9875783920288086,6.1484375,0.9694885015487671,10.2421875,7.0237579345703125,0.00214203423820436,0.005180757492780685,0.004800188355147839,0.004040993362044294
9075,2018_z4216EVIfdE_00022_000_a,2018,2018_z4216EVIfdE,2018_z4216EVIfdE_00022,2018_z4216EVIfdE_00022_000,35,10.234375,1.925100326538086,7.6015625,0.73524409532547,10.234375,4.304812908172607,0.001979805761948228,0.014743161387741566,0.008724134415388107,0.0084823671883593
2322,2012_Y3WWNavHXSA_00012_000_a,2012,2012_Y3WWNavHXSA,2012_Y3WWNavHXSA_00012,2012_Y3WWNavHXSA_00012_000,33,10.1875,1.8481829166412354,5.53515625,0.6684855222702026,10.1875,4.207577228546143,0.0070609841495752335,0.011076102033257484,0.015654973685741425,0.011264019956191381
8991,2018_iaCvBhskyk0_00020_000_b,2018,2018_iaCvBhskyk0,2018_iaCvBhskyk0_00020,2018_iaCvBhskyk0_00020_000,52,10.1796875,2.296555519104004,5.16796875,0.7162688970565796,10.1796875,5.457127571105957,0.001559246564283967,0.005858687683939934,0.01914188079535961,0.008853271681194505
2338,2012_Yg95nS9poCw_00015_000_a,2012,2012_Yg95nS9poCw,2012_Yg95nS9poCw_00015,2012_Yg95nS9poCw_00015_000,20,10.140625,0.37293925881385803,10.140625,0.4690106213092804,3.04296875,0.18079662322998047,0.00763122970238328,0.007806643843650818,0.07431643456220627,0.02991810270274679
9971,2019_bMblXxTNWQg_00001_000_a,2019,2019_bMblXxTNWQg,2019_bMblXxTNWQg_00001,2019_bMblXxTNWQg_00001_000,35,10.109375,1.1144540309906006,10.109375,1.1120858192443848,8.3203125,1.1191903352737427,0.002109604189172387,0.00937300082296133,0.04070667177438736,0.017396425595507026
9725,2019_Qwx9wZgxUoQ_00000_000_a,2019,2019_Qwx9wZgxUoQ,2019_Qwx9wZgxUoQ_00000,2019_Qwx9wZgxUoQ_00000_000,14,10.0078125,1.4466522932052612,9.546875,1.1052130460739136,10.0078125,2.129530906677246,0.00420716917142272,0.008546518161892891,0.008702690713107586,0.007152126015474399
6362,2016_vT4HrbzMVgI_00019_000_a,2016,2016_vT4HrbzMVgI,2016_vT4HrbzMVgI_00019,2016_vT4HrbzMVgI_00019_000,11,9.9609375,0.7020937204360962,9.9609375,0.760228157043457,6.7421875,0.5858247876167297,0.004148049280047417,0.007929502055048943,0.19599243998527527,0.06935666377345721
2229,2012_UONfi1pwQzI_00016_001_a,2012,2012_UONfi1pwQzI,2012_UONfi1pwQzI_00016,2012_UONfi1pwQzI_00016_001,21,9.9296875,1.5443220138549805,3.78125,0.34238874912261963,9.9296875,3.9481887817382812,0.0066536106169223785,0.022426582872867584,0.040805280208587646,0.023295157899459202
4206,2015_J7zl9A6-xHY_00010_000_a,2015,2015_J7zl9A6-xHY,2015_J7zl9A6-xHY_00010,2015_J7zl9A6-xHY_00010_000,35,9.890625,2.0681233406066895,7.58984375,0.6156423687934875,9.890625,4.973084926605225,0.0025313240475952625,0.0057234191335737705,0.05170241743326187,0.019985720204810303
7310,2017_PB-KpT4zhWo_00015_000_a,2017,2017_PB-KpT4zhWo,2017_PB-KpT4zhWo_00015,2017_PB-KpT4zhWo_00015_000,15,9.875,0.42857956886291504,9.875,0.5645174980163574,3.625,0.15670382976531982,0.006066236179322004,0.01733136735856533,0.009169261902570724,0.01085562181348602
6157,2016_m49ub45c8AI_00007_000_a,2016,2016_m49ub45c8AI,2016_m49ub45c8AI_00007,2016_m49ub45c8AI_00007_000,32,9.828125,1.397778034210205,5.3984375,0.48231059312820435,9.828125,3.228713274002075,0.0028244522400200367,0.0067290798760950565,0.09350196272134781,0.034351831612487636
6545,2017_29D9SkdtVBU_00022_000_a,2017,2017_29D9SkdtVBU,2017_29D9SkdtVBU_00022,2017_29D9SkdtVBU_00022_000,39,9.8203125,1.3111857175827026,6.8359375,0.7503587007522583,9.8203125,2.432839870452881,0.003638205584138632,0.018527377396821976,0.21954162418842316,0.08056906905646126
3396,2014_Tc7H9s4PdSI_00020_000_a,2014,2014_Tc7H9s4PdSI,2014_Tc7H9s4PdSI_00020,2014_Tc7H9s4PdSI_00020_000,16,9.8046875,0.6938856244087219,9.8046875,0.9278319478034973,3.689453125,0.22599317133426666,0.008893410675227642,0.02143731154501438,0.047512125223875046,0.02594761581470569
8642,2017_xkjfSZtHBXc_00017_000_a,2017,2017_xkjfSZtHBXc,2017_xkjfSZtHBXc_00017,2017_xkjfSZtHBXc_00017_000,9,9.7890625,0.35883814096450806,9.7890625,0.4804061949253082,3.8515625,0.11570201814174652,0.0043844073079526424,0.019278503954410553,0.10367090255022049,0.04244460460419456
6108,2016_jv6-p4kphmc_00002_000_a,2016,2016_jv6-p4kphmc,2016_jv6-p4kphmc_00002,2016_jv6-p4kphmc_00002_000,17,9.765625,1.6039619445800781,8.3359375,0.8531481623649597,9.765625,3.1055901050567627,0.0019852144178003073,0.006035153288394213,0.06542724370956421,0.024482537138586242
3045,2013_f1Nh9DlkZ1w_00000_002_a,2013,2013_f1Nh9DlkZ1w,2013_f1Nh9DlkZ1w_00000,2013_f1Nh9DlkZ1w_00000_002,59,9.7578125,1.6119061708450317,9.7578125,1.6432867050170898,5.65234375,1.549146056175232,0.0074073984287679195,0.009787892922759056,0.04586924985051155,0.021021513734012842
5155,2015_zh4yF8r5uJI_00018_001_a,2015,2015_zh4yF8r5uJI,2015_zh4yF8r5uJI_00018,2015_zh4yF8r5uJI_00018_001,14,9.7109375,0.3398336172103882,9.7109375,0.44389912486076355,3.30078125,0.1317024976015091,0.011708756908774376,0.025477631017565727,0.35862281918525696,0.13193640237053236
9923,2019__0FLP8sxv2E_00006_001_a,2019,2019__0FLP8sxv2E,2019__0FLP8sxv2E_00006,2019__0FLP8sxv2E_00006_001,13,9.671875,0.5440746545791626,9.671875,0.6507118940353394,4.5390625,0.33080047369003296,0.004959417041391134,0.03766843304038048,0.04056860879063606,0.027732152957469225
10126,2019_iVXVD0KxSug_00043_000_a,2019,2019_iVXVD0KxSug,2019_iVXVD0KxSug_00043,2019_iVXVD0KxSug_00043_000,48,9.6328125,1.262937068939209,5.046875,0.7571730017662048,9.6328125,2.274465322494507,0.0016733789816498756,0.01493129413574934,0.10491030663251877,0.040504993249972664
6949,2017_DvMB2pgYRMM_00046_000_a,2017,2017_DvMB2pgYRMM,2017_DvMB2pgYRMM_00046,2017_DvMB2pgYRMM_00046_000,15,9.6015625,0.9229863286018372,6.96484375,0.5881936550140381,9.6015625,1.5925716161727905,0.003706354880705476,0.013151023536920547,0.4992706775665283,0.17204268532805145
7337,2017_Q2P2WsgH6mQ_00000_000_a,2017,2017_Q2P2WsgH6mQ,2017_Q2P2WsgH6mQ_00000,2017_Q2P2WsgH6mQ_00000_000,9,9.6015625,0.5885266661643982,9.6015625,0.7463771104812622,4.78515625,0.27282586693763733,0.0119401253759861,0.012020221911370754,0.03568623587489128,0.019882194387416046
6332,2016_ueNjp9QfQFM_00001_001_a,2016,2016_ueNjp9QfQFM,2016_ueNjp9QfQFM_00001,2016_ueNjp9QfQFM_00001_001,34,9.5625,0.7467011213302612,4.2421875,0.4100768268108368,9.5625,1.4199497699737549,0.001472932635806501,0.0038581639528274536,0.015855658799409866,0.007062251796014607
8825,2018_FAmaskY8eXE_00002_007_a,2018,2018_FAmaskY8eXE,2018_FAmaskY8eXE_00002,2018_FAmaskY8eXE_00002_007,18,9.5390625,0.8341249823570251,2.4296875,0.11981730163097382,9.5390625,2.26274037361145,0.005514083430171013,0.005328617058694363,0.00471041863784194,0.005184373042235772
2429,2012_bdm9LVNbuNg_00044_001_a,2012,2012_bdm9LVNbuNg,2012_bdm9LVNbuNg_00044,2012_bdm9LVNbuNg_00044_001,28,9.53125,1.8357603549957275,8.796875,1.0065035820007324,9.53125,3.4942736625671387,0.004190291278064251,0.008330834098160267,0.06992382556200027,0.027481650312741596
6619,2017_5-2eKvFCqw8_00010_001_a,2017,2017_5-2eKvFCqw8,2017_5-2eKvFCqw8_00010,2017_5-2eKvFCqw8_00010_001,29,9.5,1.146289348602295,9.5,1.547403335571289,3.326171875,0.34406134486198425,0.0021967533975839615,0.02681749314069748,0.012074606493115425,0.013696284343798956
4190,2015_IRZrsNC5jpg_00000_000_a,2015,2015_IRZrsNC5jpg,2015_IRZrsNC5jpg_00000,2015_IRZrsNC5jpg_00000_000,51,9.5,0.7013821601867676,9.5,0.8126181960105896,5.59765625,0.47890999913215637,0.0029832147993147373,0.01989849843084812,0.08574707806110382,0.036209597097088896
5569,2016_K1R4hHq8yr4_00005_000_a,2016,2016_K1R4hHq8yr4,2016_K1R4hHq8yr4_00005,2016_K1R4hHq8yr4_00005_000,20,9.4921875,1.00266695022583,9.4921875,0.7874636650085449,9.0859375,1.4330734014511108,0.005350152961909771,0.02099713683128357,0.12171700596809387,0.0493547652537624
7527,2017_VSdIYNSkQL8_00014_001_a,2017,2017_VSdIYNSkQL8,2017_VSdIYNSkQL8_00014,2017_VSdIYNSkQL8_00014_001,52,9.484375,1.8259793519973755,9.484375,2.4407947063446045,3.298828125,0.5963490605354309,0.00498255155980587,0.012041809037327766,0.08846447616815567,0.03516294558842977
2788,2012_ptgpK6nH-5g_00039_000_a,2012,2012_ptgpK6nH-5g,2012_ptgpK6nH-5g_00039,2012_ptgpK6nH-5g_00039_000,13,9.484375,0.865286648273468,6.328125,0.4675557017326355,9.484375,1.6607487201690674,0.00549690518528223,0.014577592723071575,0.014949851669371128,0.011674783192574978
2501,2012_ejJIihkZTGU_00027_001_a,2012,2012_ejJIihkZTGU,2012_ejJIihkZTGU_00027,2012_ejJIihkZTGU_00027_001,10,9.484375,0.6390222907066345,9.484375,0.876828134059906,3.37109375,0.16341057419776917,0.01567867025732994,0.022229468449950218,0.09824412316083908,0.04538408728937308
3982,2015_9F_FhwkKdSw_00019_000_a,2015,2015_9F_FhwkKdSw,2015_9F_FhwkKdSw_00019,2015_9F_FhwkKdSw_00019_000,18,9.46875,0.937836229801178,6.50390625,0.49666300415992737,9.46875,1.8201824426651,0.0028200799133628607,0.00339932250790298,0.09066131711006165,0.03229357317710916
7305,2017_P1bTMEsYPug_00009_000_a,2017,2017_P1bTMEsYPug,2017_P1bTMEsYPug_00009,2017_P1bTMEsYPug_00009_000,33,9.453125,1.2745954990386963,6.30859375,0.49654170870780945,9.453125,2.8307037353515625,0.0008750610868446529,0.008362660184502602,0.014709103852510452,0.007982275041285902
6021,2016_gEC1WbYzZYk_00045_000_a,2016,2016_gEC1WbYzZYk,2016_gEC1WbYzZYk_00045,2016_gEC1WbYzZYk_00045_000,22,9.40625,0.9188020825386047,5.7421875,0.39702820777893066,9.40625,1.9623494148254395,0.0019958571065217257,0.0076605635695159435,0.03278016671538353,0.014145529130473733
9052,2018_vM7QMLTm1so_00037_000_a,2018,2018_vM7QMLTm1so,2018_vM7QMLTm1so_00037,2018_vM7QMLTm1so_00037_000,25,9.375,0.6317941546440125,9.375,0.7264184355735779,5.046875,0.442545622587204,0.00505012646317482,0.022302893921732903,0.03943967446684837,0.022264231617252033
3294,2014_KvVR17L6j0E_00000_000_a,2014,2014_KvVR17L6j0E,2014_KvVR17L6j0E_00000,2014_KvVR17L6j0E_00000_000,63,9.34375,1.6875109672546387,3.447265625,0.5546835064888,9.34375,3.9531657695770264,0.002091448986902833,0.005536544136703014,0.05243442580103874,0.020020806308214862
4698,2015_dw9seHSkfw8_00010_000_a,2015,2015_dw9seHSkfw8,2015_dw9seHSkfw8_00010,2015_dw9seHSkfw8_00010_000,18,9.28125,0.40243926644325256,9.28125,0.5120047926902771,4.1015625,0.18330824375152588,0.004478026647120714,0.012496600858867168,0.053866323083639145,0.02361365019654234
1130,2011_fBtPMUJJEg8_00002_001_a,2011,2011_fBtPMUJJEg8,2011_fBtPMUJJEg8_00002,2011_fBtPMUJJEg8_00002_001,11,9.2734375,0.34901338815689087,9.2734375,0.39985591173171997,3.58984375,0.2473282814025879,0.010591440834105015,0.02946045808494091,0.018852829933166504,0.019634909617404144
9164,2019_2qyJ5r7Wink_00004_000_a,2019,2019_2qyJ5r7Wink,2019_2qyJ5r7Wink_00004,2019_2qyJ5r7Wink_00004_000,28,9.25,0.9110049605369568,6.3203125,0.6077990531921387,9.25,1.5174165964126587,0.0018112406833097339,0.013675840571522713,0.04567994922399521,0.020389010159609217
9395,2019_EIHtZl__2tw_00019_000_a,2019,2019_EIHtZl__2tw,2019_EIHtZl__2tw_00019,2019_EIHtZl__2tw_00019_000,13,9.2421875,1.030114769935608,8.6484375,0.7919198274612427,9.2421875,1.5065046548843384,0.007662232033908367,0.0187982227653265,0.04718368500471115,0.024548046601315338
6749,2017_8M1kdeDluRE_00000_001_a,2017,2017_8M1kdeDluRE,2017_8M1kdeDluRE_00000,2017_8M1kdeDluRE_00000_001,18,9.2109375,1.4974217414855957,6.90234375,0.7935971021652222,9.2109375,2.905071258544922,0.0027645821683108807,0.014388925395905972,0.01872418075799942,0.011959229440738758
4208,2015_JBNOsPP2yhw_00019_000_a,2015,2015_JBNOsPP2yhw,2015_JBNOsPP2yhw_00019,2015_JBNOsPP2yhw_00019_000,28,9.125,1.0783100128173828,4.73046875,0.646307647228241,9.125,1.9423145055770874,0.00178027234505862,0.017726855352520943,0.02494918182492256,0.014818769840834042
1675,2012_1OcqJdBrRpw_00006_001_a,2012,2012_1OcqJdBrRpw,2012_1OcqJdBrRpw_00006,2012_1OcqJdBrRpw_00006_001,10,9.125,0.7642670273780823,7.8671875,0.477029412984848,9.125,1.3387422561645508,0.0025819968432188034,0.0043376125395298,0.04025198146700859,0.01572386361658573
172,2011_6XyUIXqIoAM_00000_000_a,2011,2011_6XyUIXqIoAM,2011_6XyUIXqIoAM_00000,2011_6XyUIXqIoAM_00000_000,26,9.1171875,1.0499041080474854,9.1171875,0.9397961497306824,6.65625,1.2701202630996704,0.002054475015029311,0.004953236319124699,0.03013509139418602,0.01238093424278001
7776,2017_b2hhdMiOTOE_00069_000_a,2017,2017_b2hhdMiOTOE,2017_b2hhdMiOTOE_00069,2017_b2hhdMiOTOE_00069_000,48,9.1015625,3.091674327850342,7.703125,0.9025009274482727,9.1015625,7.4700212478637695,0.0022349802311509848,0.006898641586303711,0.004248128738254309,0.004460583518569668
5143,2015_zLKCXUGISSQ_00010_000_a,2015,2015_zLKCXUGISSQ,2015_zLKCXUGISSQ_00010,2015_zLKCXUGISSQ_00010_000,32,9.1015625,1.522839903831482,9.1015625,1.3447558879852295,8.8203125,1.8790075778961182,0.003458042861893773,0.011657526716589928,0.02448219619691372,0.013199255258465806
8861,2018_MLCZ_B7FKc8_00012_000_a,2018,2018_MLCZ_B7FKc8,2018_MLCZ_B7FKc8_00012,2018_MLCZ_B7FKc8_00012_000,31,9.09375,0.7900336980819702,9.09375,0.6013271808624268,5.19140625,1.1674467325210571,0.0027584608178585768,0.005184731911867857,0.024034984409809113,0.010659392379845182
3377,2014_SG7voVeJRC0_00005_000_a,2014,2014_SG7voVeJRC0,2014_SG7voVeJRC0_00005,2014_SG7voVeJRC0_00005_000,27,9.078125,1.5228784084320068,7.4921875,1.1834388971328735,9.078125,2.2017574310302734,0.0040055508725345135,0.012985765933990479,0.03097308799624443,0.015988134934256475
191,2011_7MQUQQkzNSU_00017_000_a,2011,2011_7MQUQQkzNSU,2011_7MQUQQkzNSU_00017,2011_7MQUQQkzNSU_00017_000,34,9.0546875,1.2169846296310425,9.0546875,0.8515952229499817,8.4296875,1.9477633237838745,0.007532044313848019,0.014114574529230595,0.05716335028409958,0.0262699897090594
8632,2017_xTKfpU41hbY_00009_000_a,2017,2017_xTKfpU41hbY,2017_xTKfpU41hbY_00009,2017_xTKfpU41hbY_00009_000,23,9.046875,0.8181619048118591,9.046875,0.790975034236908,7.6015625,0.8725358843803406,0.005250683519989252,0.01740712672472,0.014263244345784187,0.012307018196831146
2064,2012_MlRFw1CvPd4_00015_000_a,2012,2012_MlRFw1CvPd4,2012_MlRFw1CvPd4_00015,2012_MlRFw1CvPd4_00015_000,9,9.046875,0.805768609046936,9.046875,0.9627524614334106,6.28125,0.4918009340763092,0.007511638104915619,0.04329962283372879,0.0399700403213501,0.0302604337533315
3879,2015_4qLgo75Lfhc_00001_000_a,2015,2015_4qLgo75Lfhc,2015_4qLgo75Lfhc_00001,2015_4qLgo75Lfhc_00001_000,55,9.0078125,0.9917741417884827,4.95703125,0.4830995798110962,9.0078125,2.0091233253479004,0.0029164981096982956,0.006397776771336794,0.05173525959253311,0.020349844824522734
9216,2019_4kaYp9uUNgw_00013_000_a,2019,2019_4kaYp9uUNgw,2019_4kaYp9uUNgw_00013,2019_4kaYp9uUNgw_00013_000,23,9.0078125,0.8847610354423523,9.0078125,0.8539835810661316,6.48046875,0.9463160037994385,0.0028004080522805452,0.018952539190649986,0.03806436061859131,0.01993910262050728
