state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path,analysis_path
checked,B,MMCP-GEN: A Modality-Extensible Diffusion Language Model for Conditional Protein Sequence Generation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/An_MMCP-GEN_A_Modality-Extensible_Diffusion_Language_Model_for_Conditional_Protein_Sequence_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MMCP_GEN_A_Modality_Extensible_Diffusion_Language_Model_for_Conditional_Protein_Sequence_Generation.pdf,obsidian-vault/analysis/CVPR_2026/MMCP_GEN_A_Modality_Extensible_Diffusion_Language_Model_for_Conditional_Protein_Sequence_Generation.md
checked,B,MMDIR: Multimodal Instruction-Driven Framework for Mixed-Degradation Document Image Restoration,CVPR 2026,https://github.com/xiaomore/MMDIR,https://openaccess.thecvf.com/content/CVPR2026/html/Li_MMDIR_Multimodal_Instruction-Driven_Framework_for_Mixed-Degradation_Document_Image_Restoration_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MMDIR_Multimodal_Instruction_Driven_Framework_for_Mixed_Degradation_Document_Image_Restoration.pdf,obsidian-vault/analysis/CVPR_2026/MMDIR_Multimodal_Instruction_Driven_Framework_for_Mixed_Degradation_Document_Image_Restoration.md
checked,,MMLandmarks: a Cross-View Instance-Level Benchmark for Geo-Spatial Understanding,CVPR 2026,https://mmlandmarks.compute.dtu.dk,https://openaccess.thecvf.com/content/CVPR2026/html/Kristoffersen_MMLandmarks_a_Cross-View_Instance-Level_Benchmark_for_Geo-Spatial_Understanding_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=32 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MMLandmarks_a_Cross_View_Instance_Level_Benchmark_for_Geo_Spatial_Understanding.pdf,obsidian-vault/analysis/CVPR_2026/MMLandmarks_a_Cross_View_Instance_Level_Benchmark_for_Geo_Spatial_Understanding.md
checked,B,MMR-AD: A Large-Scale Multimodal Dataset for Benchmarking General Anomaly Detection with Multimodal Large Language Models,CVPR 2026,https://xcyao00.github.io/MMR-AD,https://arxiv.org/abs/2604.10971,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MMR_AD_A_Large_Scale_Multimodal_Dataset_for_Benchmarking_General_Anomaly_Detection_with_Multimodal_Large_Language_Models.pdf,obsidian-vault/analysis/CVPR_2026/MMR_AD_A_Large_Scale_Multimodal_Dataset_for_Benchmarking_General_Anomaly_Detection_with_Multimodal_Large_Language_Models.md
checked,B,MM-ReCoder: Advancing Chart-to-Code Generation with Reinforcement Learning and Self-Correction,CVPR 2026,https://zitiantang.github.io/MM-ReCoder,https://arxiv.org/abs/2604.01600,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MM_ReCoder_Advancing_Chart_to_Code_Generation_with_Reinforcement_Learning_and_Self_Correction.pdf,obsidian-vault/analysis/CVPR_2026/MM_ReCoder_Advancing_Chart_to_Code_Generation_with_Reinforcement_Learning_and_Self_Correction.md
checked,B,MSGNav: Unleashing the Power of Multi-modal 3D Scene Graph for Zero-Shot Embodied Navigation,CVPR 2026,,https://arxiv.org/abs/2511.10376,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=44 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MSGNav_Unleashing_the_Power_of_Multi_modal_3D_Scene_Graph_for_Zero_Shot_Embodied_Navigation.pdf,obsidian-vault/analysis/CVPR_2026/MSGNav_Unleashing_the_Power_of_Multi_modal_3D_Scene_Graph_for_Zero_Shot_Embodied_Navigation.md
checked,,MSPT: Efficient Large-Scale Physical Modeling via Parallelized Multi-Scale Attention,CVPR 2026,https://github.com/pedrocurvo/mspt,https://arxiv.org/abs/2512.01738,Physical_Modeling,obsidian-vault/paperPDFs/CVPR_2026/MSPT_Efficient_Large_Scale_Physical_Modeling_via_Parallelized_Multi_Scale_Attention.pdf,obsidian-vault/analysis/CVPR_2026/MSPT_Efficient_Large_Scale_Physical_Modeling_via_Parallelized_Multi_Scale_Attention.md
checked,B,MSRL: Scaling Generative Multimodal Reward Modeling via Multi-Stage Reinforcement Learning,CVPR 2026,https://github.com/wangclnlp/MSRL,https://arxiv.org/abs/2603.25108,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MSRL_Scaling_Generative_Multimodal_Reward_Modeling_via_Multi_Stage_Reinforcement_Learning.pdf,obsidian-vault/analysis/CVPR_2026/MSRL_Scaling_Generative_Multimodal_Reward_Modeling_via_Multi_Stage_Reinforcement_Learning.md
checked,,MacTok: Robust Continuous Tokenization for Image Generation,CVPR 2026,,https://arxiv.org/abs/2603.29634,Generative_Models,obsidian-vault/paperPDFs/CVPR_2026/MacTok_Robust_Continuous_Tokenization_for_Image_Generation.pdf,obsidian-vault/analysis/CVPR_2026/MacTok_Robust_Continuous_Tokenization_for_Image_Generation.md
checked,B,Machine Mental Imagery: Empower Multimodal Reasoning with Latent Visual Tokens,CVPR 2026,https://github.com/UMass-Embodied-AGI/Mirage,https://arxiv.org/abs/2506.17218,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/Machine_Mental_Imagery_Empower_Multimodal_Reasoning_with_Latent_Visual_Tokens.pdf,obsidian-vault/analysis/CVPR_2026/Machine_Mental_Imagery_Empower_Multimodal_Reasoning_with_Latent_Visual_Tokens.md
checked,B,MajutsuCity: Language-driven Aesthetic-adaptive City Generation with Controllable 3D Assets and Layouts,CVPR 2026,https://longhz140516.github.io/MajutsuCity/,https://arxiv.org/abs/2511.20415,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MajutsuCity_Language_driven_Aesthetic_adaptive_City_Generation_with_Controllable_3D_Assets_and_Layouts.pdf,obsidian-vault/analysis/CVPR_2026/MajutsuCity_Language_driven_Aesthetic_adaptive_City_Generation_with_Controllable_3D_Assets_and_Layouts.md
checked,B,MangoBench: A Benchmark for Multi-Agent Goal-Conditioned Offline Reinforcement Learning,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_MangoBench_A_Benchmark_for_Multi-Agent_Goal-Conditioned_Offline_Reinforcement_Learning_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=50 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MangoBench_A_Benchmark_for_Multi_Agent_Goal_Conditioned_Offline_Reinforcement_Learning.pdf,obsidian-vault/analysis/CVPR_2026/MangoBench_A_Benchmark_for_Multi_Agent_Goal_Conditioned_Offline_Reinforcement_Learning.md
checked,B,ManifoldGD: Training-Free Hierarchical Manifold Guidance for Diffusion-Based Dataset Distillation,CVPR 2026,https://github.com/AyushRoy2001/ManifoldGD,https://arxiv.org/abs/2602.23295,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/ManifoldGD_Training_Free_Hierarchical_Manifold_Guidance_for_Diffusion_Based_Dataset_Distillation.pdf,obsidian-vault/analysis/CVPR_2026/ManifoldGD_Training_Free_Hierarchical_Manifold_Guidance_for_Diffusion_Based_Dataset_Distillation.md
checked,B,MapReduce LoRA: Advancing the Pareto Front in Multi-Preference Optimization for Generative Models,CVPR 2026,https://github.com/SHI-Labs/MapReduce-LoRA,https://arxiv.org/abs/2511.20629,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=41 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MapReduce_LoRA_Advancing_the_Pareto_Front_in_Multi_Preference_Optimization_for_Generative_Models.pdf,obsidian-vault/analysis/CVPR_2026/MapReduce_LoRA_Advancing_the_Pareto_Front_in_Multi_Preference_Optimization_for_Generative_Models.md
checked,B,Mapping Networks,CVPR 2026,,https://arxiv.org/abs/2602.19134,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,obsidian-vault/paperPDFs/CVPR_2026/Mapping_Networks.pdf,obsidian-vault/analysis/CVPR_2026/Mapping_Networks.md
checked,,MaskDiME: Adaptive Masked Diffusion for Precise and Efficient Visual Counterfactual Explanations,CVPR 2026,https://clguo.github.io/MaskDiME/,https://arxiv.org/abs/2602.18792,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MaskDiME_Adaptive_Masked_Diffusion_for_Precise_and_Efficient_Visual_Counterfactual_Explanations.pdf,obsidian-vault/analysis/CVPR_2026/MaskDiME_Adaptive_Masked_Diffusion_for_Precise_and_Efficient_Visual_Counterfactual_Explanations.md
checked,B,MaskFocus: Focusing Policy Optimization on Critical Steps for Masked Image Generation,CVPR 2026,https://github.com/zghhui/MaskFocus,https://arxiv.org/abs/2512.18766,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=45 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MaskFocus_Focusing_Policy_Optimization_on_Critical_Steps_for_Masked_Image_Generation.pdf,obsidian-vault/analysis/CVPR_2026/MaskFocus_Focusing_Policy_Optimization_on_Critical_Steps_for_Masked_Image_Generation.md
checked,B,Masked-Diffusion Autoencoders for 3D Medical Vision Representation Learning,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Tu_Masked-Diffusion_Autoencoders_for_3D_Medical_Vision_Representation_Learning_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/Masked_Diffusion_Autoencoders_for_3D_Medical_Vision_Representation_Learning.pdf,obsidian-vault/analysis/CVPR_2026/Masked_Diffusion_Autoencoders_for_3D_Medical_Vision_Representation_Learning.md
checked,B,MatMart: Material Reconstruction of 3D Objects via Diffusion,CVPR 2026,,https://arxiv.org/abs/2511.18900,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MatMart_Material_Reconstruction_of_3D_Objects_via_Diffusion.pdf,obsidian-vault/analysis/CVPR_2026/MatMart_Material_Reconstruction_of_3D_Objects_via_Diffusion.md
checked,,MaxMark: High-Capacity Diffusion-Native Watermarking via Robust and Invertible Latent Embedding,CVPR 2026,https://github.com/SeRAlab/MaxMark,https://openaccess.thecvf.com/content/CVPR2026/html/Chang_MaxMark_High-Capacity_Diffusion-Native_Watermarking_via_Robust_and_Invertible_Latent_Embedding_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MaxMark_High_Capacity_Diffusion_Native_Watermarking_via_Robust_and_Invertible_Latent_Embedding.pdf,obsidian-vault/analysis/CVPR_2026/MaxMark_High_Capacity_Diffusion_Native_Watermarking_via_Robust_and_Invertible_Latent_Embedding.md
checked,,MedCLIPSeg: Probabilistic Vision-Language Adaptation for Data-Efficient and Generalizable Medical Image Segmentation,CVPR 2026,https://tahakoleilat.github.io/MedCLIPSeg,https://openaccess.thecvf.com/content/CVPR2026/html/Koleilat_MedCLIPSeg_Probabilistic_Vision-Language_Adaptation_for_Data-Efficient_and_Generalizable_Medical_Image_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MedCLIPSeg_Probabilistic_Vision_Language_Adaptation_for_Data_Efficient_and_Generalizable_Medical_Image_Segmentation.pdf,obsidian-vault/analysis/CVPR_2026/MedCLIPSeg_Probabilistic_Vision_Language_Adaptation_for_Data_Efficient_and_Generalizable_Medical_Image_Segmentation.md
checked,,MedFG-VQA: Low-Frequency Memory and Graph Attention for Lightweight Medical VQA,CVPR 2026,https://github.com/NUST-Machine-Intelligence-Laboratory/MedFG,https://openaccess.thecvf.com/content/CVPR2026/html/Gu_MedFG-VQA_Low-Frequency_Memory_and_Graph_Attention_for_Lightweight_Medical_VQA_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MedFG_VQA_Low_Frequency_Memory_and_Graph_Attention_for_Lightweight_Medical_VQA.pdf,obsidian-vault/analysis/CVPR_2026/MedFG_VQA_Low_Frequency_Memory_and_Graph_Attention_for_Lightweight_Medical_VQA.md
checked,B,Med-CMR: A Fine-Grained Benchmark Integrating Visual Evidence and Clinical Logic for Medical Complex Multimodal Reasoning,CVPR 2026,https://github.com/LsmnBmnc/Med-CMR,https://arxiv.org/abs/2512.00818,CVPR_2026_full_collect_20260612 | Medical / Scientific Vision | score=35 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/Med_CMR_A_Fine_Grained_Benchmark_Integrating_Visual_Evidence_and_Clinical_Logic_for_Medical_Complex_Multimodal_Reasoning.pdf,obsidian-vault/analysis/CVPR_2026/Med_CMR_A_Fine_Grained_Benchmark_Integrating_Visual_Evidence_and_Clinical_Logic_for_Medical_Complex_Multimodal_Reasoning.md
checked,A,Medic-AD: Towards Medical Vision-Language Model's Clinical Intelligence,CVPR 2026,https://github.com/AIDASLab/Medic-AD,https://openaccess.thecvf.com/content/CVPR2026/html/Park_Medic-AD_Towards_Medical_Vision-Language_Models_Clinical_Intelligence_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=80 | reason=forced_oral,obsidian-vault/paperPDFs/CVPR_2026/Medic_AD_Towards_Medical_Vision_Language_Model_s_Clinical_Intelligence.pdf,obsidian-vault/analysis/CVPR_2026/Medic_AD_Towards_Medical_Vision_Language_Models_Clinical_Intelligence.md
checked,A,Memory-Augmented Scene Understanding and Exploration for Open-World Aerial Object-Goal Navigation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_Memory-Augmented_Scene_Understanding_and_Exploration_for_Open-World_Aerial_Object-Goal_Navigation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Agentic / Embodied / Planning | score=99 | reason=forced_oral,obsidian-vault/paperPDFs/CVPR_2026/Memory_Augmented_Scene_Understanding_and_Exploration_for_Open_World_Aerial_Object_Goal_Navigation.pdf,obsidian-vault/analysis/CVPR_2026/Memory_Augmented_Scene_Understanding_and_Exploration_for_Open_World_Aerial_Object_Goal_Navigation.md
checked,B,MeshFlow: Efficient Artistic Mesh Generation via MeshVAE and Flow-based Diffusion Transformer,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Li_MeshFlow_Efficient_Artistic_Mesh_Generation_via_MeshVAE_and_Flow-based_Diffusion_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=53 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MeshFlow_Efficient_Artistic_Mesh_Generation_via_MeshVAE_and_Flow_based_Diffusion_Transformer.pdf,obsidian-vault/analysis/CVPR_2026/MeshFlow_Efficient_Artistic_Mesh_Generation_via_MeshVAE_and_Flow_based_Diffusion_Transformer.md
checked,B,MeshMosaic: Scaling Artist Mesh Generation via Local-to-Global Assembly,CVPR 2026,https://xrvitd.github.io/MeshMosaic/index.html,https://arxiv.org/abs/2509.19995,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MeshMosaic_Scaling_Artist_Mesh_Generation_via_Local_to_Global_Assembly.pdf,obsidian-vault/analysis/CVPR_2026/MeshMosaic_Scaling_Artist_Mesh_Generation_via_Local_to_Global_Assembly.md
checked,B,MeshSplatting: Differentiable Rendering with Opaque Meshes,CVPR 2026,https://meshsplatting.github.io/,https://arxiv.org/abs/2512.06818,CVPR_2026_full_collect_20260612 | Other Vision / Applications | score=55 | reason=forced_oral,obsidian-vault/paperPDFs/CVPR_2026/MeshSplatting_Differentiable_Rendering_with_Opaque_Meshes.pdf,obsidian-vault/analysis/CVPR_2026/MeshSplatting_Differentiable_Rendering_with_Opaque_Meshes.md
checked,A,MeshWeaver: Sparse-Voxel-Guided Surface Weaving for Autoregressive Mesh Generation,CVPR 2026,,https://arxiv.org/abs/2606.04688,,obsidian-vault/paperPDFs/arxiv_2026/MeshWeaver_Sparse_Voxel_Guided_Surface_Weaving_for_Autoregressive_Mesh_Generation.pdf,obsidian-vault/analysis/CVPR_2026/MeshWeaver_Sparse_Voxel_Guided_Surface_Weaving_for_Autoregressive_Mesh_Generation.md
checked,B,Mesh-Pro: Asynchronous Advantage-guided Ranking Preference Optimization for Artist-style Quadrilateral Mesh Generation,CVPR 2026,,https://arxiv.org/abs/2603.00526,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=63 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/Mesh_Pro_Asynchronous_Advantage_guided_Ranking_Preference_Optimization_for_Artist_style_Quadrilateral_Mesh_Generation.pdf,obsidian-vault/analysis/CVPR_2026/Mesh_Pro_Asynchronous_Advantage_guided_Ranking_Preference_Optimization_for_Artist_style_Quadrilateral_Mesh_Generation.md
checked,A,MetaSpectra+: A Compact Broadband Metasurface Camera for Snapshot Hyperspectral+ Imaging,CVPR 2026,https://meta-imaging.qiguo.org,https://arxiv.org/abs/2603.09116,CVPR_2026_full_collect_20260612 | Image Restoration / Computational Imaging | score=77 | reason=forced_oral,obsidian-vault/paperPDFs/CVPR_2026/MetaSpectra_A_Compact_Broadband_Metasurface_Camera_for_Snapshot_Hyperspectral_Imaging.pdf,obsidian-vault/analysis/CVPR_2026/MetaSpectra_A_Compact_Broadband_Metasurface_Camera_for_Snapshot_Hyperspectral_Imaging.md
checked,B,MeteorPred: A Meteorological Multimodal Large Model and Dataset for Severe Weather Event Prediction,CVPR 2026,,https://arxiv.org/abs/2508.06859,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=35 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MeteorPred_A_Meteorological_Multimodal_Large_Model_and_Dataset_for_Severe_Weather_Event_Prediction.pdf,obsidian-vault/analysis/CVPR_2026/MeteorPred_A_Meteorological_Multimodal_Large_Model_and_Dataset_for_Severe_Weather_Event_Prediction.md
checked,B,MicroFM: Physics-guided Flow Matching for Isotropic Microscopy Reconstruction,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhan_MicroFM_Physics-guided_Flow_Matching_for_Isotropic_Microscopy_Reconstruction_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MicroFM_Physics_guided_Flow_Matching_for_Isotropic_Microscopy_Reconstruction.pdf,obsidian-vault/analysis/CVPR_2026/MicroFM_Physics_guided_Flow_Matching_for_Isotropic_Microscopy_Reconstruction.md
checked,B,MindPower: Enabling Theory-of-Mind Reasoning in VLM-based Embodied Agents,CVPR 2026,https://zhangdaxia22.github.io/MindPower/,https://arxiv.org/abs/2511.23055,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=47 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MindPower_Enabling_Theory_of_Mind_Reasoning_in_VLM_based_Embodied_Agents.pdf,obsidian-vault/analysis/CVPR_2026/MindPower_Enabling_Theory_of_Mind_Reasoning_in_VLM_based_Embodied_Agents.md
checked,B,Mitigating The Distribution Shift of Diffusion-based Dataset Distillation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_Mitigating_The_Distribution_Shift_of_Diffusion-based_Dataset_Distillation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=41 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/Mitigating_The_Distribution_Shift_of_Diffusion_based_Dataset_Distillation.pdf,obsidian-vault/analysis/CVPR_2026/Mitigating_The_Distribution_Shift_of_Diffusion_based_Dataset_Distillation.md
checked,B,Mixture-of-Experts based Feature Decoupling for Open Vocabulary Scene Graph Generation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Mixture-of-Experts_based_Feature_Decoupling_for_Open_Vocabulary_Scene_Graph_Generation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/Mixture_of_Experts_based_Feature_Decoupling_for_Open_Vocabulary_Scene_Graph_Generation.pdf,obsidian-vault/analysis/CVPR_2026/Mixture_of_Experts_based_Feature_Decoupling_for_Open_Vocabulary_Scene_Graph_Generation.md
checked,B,MoE-GRPO: Optimizing Mixture-of-Experts via Reinforcement Learning in Vision-Language Models,CVPR 2026,,https://arxiv.org/abs/2603.24984,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=43 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MoE_GRPO_Optimizing_Mixture_of_Experts_via_Reinforcement_Learning_in_Vision_Language_Models.pdf,obsidian-vault/analysis/CVPR_2026/MoE_GRPO_Optimizing_Mixture_of_Experts_via_Reinforcement_Learning_in_Vision_Language_Models.md
checked,B,MonoVLM: Monocular 3D Visual Grounding with Vision Language Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Qu_MonoVLM_Monocular_3D_Visual_Grounding_with_Vision_Language_Models_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=47 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MonoVLM_Monocular_3D_Visual_Grounding_with_Vision_Language_Models.pdf,obsidian-vault/analysis/CVPR_2026/MonoVLM_Monocular_3D_Visual_Grounding_with_Vision_Language_Models.md
checked,A,Monocular Open Vocabulary Occupancy Prediction for Indoor Scenes,CVPR 2026,https://github.com/JuIvyy/LegoOcc,https://arxiv.org/abs/2602.22667,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=77 | reason=forced_oral,obsidian-vault/paperPDFs/CVPR_2026/Monocular_Open_Vocabulary_Occupancy_Prediction_for_Indoor_Scenes.pdf,obsidian-vault/analysis/CVPR_2026/Monocular_Open_Vocabulary_Occupancy_Prediction_for_Indoor_Scenes.md
checked,B,MorphAny3D: Unleashing the Power of Structured Latent in 3D Morphing,CVPR 2026,https://xiaokunsun.github.io/MorphAny3D.github.io/,https://arxiv.org/abs/2601.00204,CVPR_2026_full_collect_20260612 | 3D Vision / Geometry / Reconstruction | score=45 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MorphAny3D_Unleashing_the_Power_of_Structured_Latent_in_3D_Morphing.pdf,obsidian-vault/analysis/CVPR_2026/MorphAny3D_Unleashing_the_Power_of_Structured_Latent_in_3D_Morphing.md
checked,B,MorphSeek: Fine-grained Latent Representation-Level Policy Optimization for Deformable Image Registration,CVPR 2026,,https://arxiv.org/abs/2511.17392,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=45 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MorphSeek_Fine_grained_Latent_Representation_Level_Policy_Optimization_for_Deformable_Image_Registration.pdf,obsidian-vault/analysis/CVPR_2026/MorphSeek_Fine_grained_Latent_Representation_Level_Policy_Optimization_for_Deformable_Image_Registration.md
checked,,"Mostly Text, Smart Visuals: Asymmetric Text-Visual Pruning for Large Vision-Language Models",CVPR 2026,https://github.com/LezJ/ATV-Pruning,https://arxiv.org/abs/2603.16001,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=33 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/Mostly_Text_Smart_Visuals_Asymmetric_Text_Visual_Pruning_for_Large_Vision_Language_Models.pdf,obsidian-vault/analysis/CVPR_2026/Mostly_Text_Smart_Visuals_Asymmetric_Text_Visual_Pruning_for_Large_Vision_Language_Models.md
checked,,MuM: Multi-View Masked Image Modeling for 3D Vision,CVPR 2026,https://github.com/davnords/MuM,https://arxiv.org/abs/2511.17309,3D_Vision,obsidian-vault/paperPDFs/CVPR_2026/MuM_Multi_View_Masked_Image_Modeling_for_3D_Vision.pdf,obsidian-vault/analysis/CVPR_2026/MuM_Multi_View_Masked_Image_Modeling_for_3D_Vision.md
checked,B,MultiBanana: A Challenging Benchmark for Multi-Reference Text-to-Image Generation,CVPR 2026,https://github.com/matsuolab/multibanana,https://arxiv.org/abs/2511.22989,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=58 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/MultiBanana_A_Challenging_Benchmark_for_Multi_Reference_Text_to_Image_Generation.pdf,obsidian-vault/analysis/CVPR_2026/MultiBanana_A_Challenging_Benchmark_for_Multi_Reference_Text_to_Image_Generation.md
checked,,Multi-Patch Global-to-Local Transformer Architecture For Efficient Flow Matching and Diffusion Model,CVPR 2026,,https://arxiv.org/abs/2603.26357,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/Multi_Patch_Global_to_Local_Transformer_Architecture_For_Efficient_Flow_Matching_and_Diffusion_Model.pdf,obsidian-vault/analysis/CVPR_2026/Multi_Patch_Global_to_Local_Transformer_Architecture_For_Efficient_Flow_Matching_and_Diffusion_Model.md
checked,B,Multi-Scale Gaussian-Language Map for Zero-shot Embodied Navigation and Reasoning,CVPR 2026,,https://arxiv.org/abs/2605.01736,CVPR_2026_full_collect_20260612 | Agentic / Embodied / Planning | score=44 | reason=top_fill_to_1000_non_motion_core,obsidian-vault/paperPDFs/CVPR_2026/Multi_Scale_Gaussian_Language_Map_for_Zero_shot_Embodied_Navigation_and_Reasoning.pdf,obsidian-vault/analysis/CVPR_2026/Multi_Scale_Gaussian_Language_Map_for_Zero_shot_Embodied_Navigation_and_Reasoning.md
